UF,RJ
Cidade,ITAGUAI
Nome Posto,ECOLOGIA AGRIC. (KM 47) 
Latitude,-22.766666666666666
Longitude,-43.68333333333333
Codigo,2243186
Qtd. Anos,29
Ano,Maxima
1961,95.2
1962,59.7
1963,60.1
1964,64.3
1965,63.9
1966,115
1967,104.6
1968,60.8
1969,53.8
1970,82.4
1975,70.8
1976,96.4
1977,121.2
1978,47.3
1979,18.6
1983,70.8
1986,51.7
1987,65.5
1988,98.3
1989,74.9
1990,108.8
1991,68.5
1992,66
1993,80.7
1994,55.6
1995,76.7
1996,157.3
1997,104.1
1998,119.1
