UF,RJ
Cidade,PATY DO ALFERES
Nome Posto,AVELAR
Latitude,-22.333333333333332
Longitude,-43.416666666666664
Codigo,2243255
Qtd. Anos,31
Ano,Maxima
1985,63.4
1986,175.8
1987,138.4
1988,80.3
1989,47.5
1990,63.4
1991,66.4
1992,133.2
1993,49.5
1994,113.8
1995,82.1
1996,75.9
1997,72.9
1998,71.4
1999,58.2
2000,81.2
2001,102.5
2002,127.9
2003,67.5
2004,87
2005,117.2
2006,43.1
2007,62.9
2008,111.3
2009,140.8
2010,66.8
2011,95
2012,56.6
2013,68.7
2014,44.2
2015,63
