UF,RJ
Cidade,MAGE
Nome Posto,ESCOLA UNIAO 
Latitude,-22.584166666666665
Longitude,-42.94083333333333
Codigo,2242094
Qtd. Anos,19
Ano,Maxima
1976,112.8
1977,102.3
1978,93.4
1979,106
1980,68
1981,138.5
1982,96.9
1983,101.8
1984,60.8
1985,145
1986,91.3
1987,71.4
1988,126.5
1989,82.4
1990,145
1991,130.9
1992,94.1
1993,66.9
1994,82.8
