UF,RJ
Cidade,BOM JARDIM
Nome Posto,PONTE BERSOT
Latitude,-22.134999999999998
Longitude,-42.359722222222224
Codigo,2242033
Qtd. Anos,18
Ano,Maxima
2003,67.6
2004,74.7
2005,81.7
2006,86.8
2007,103.2
2008,68.8
2009,79.1
2010,64.6
2011,34.1
2012,117.1
2013,98
2014,49.6
2015,81.4
2016,90.4
2017,58.8
2018,58.9
2019,82
2020,61.2
