UF,RJ
Cidade,RESENDE
Nome Posto,PEDRA SELADA
Latitude,-22.32777777777778
Longitude,-44.39194444444444
Codigo,2244154
Qtd. Anos,22
Ano,Maxima
1995,93.5
1996,110
1997,65.1
1998,67.4
1999,129.1
2000,138
2001,65.6
2002,66.4
2003,80.3
2004,72.9
2005,107.9
2006,64.7
2007,76.3
2008,81
2009,113.5
2010,70
2011,85
2012,89
2013,98.9
2014,99.6
2015,83
2016,91.6
