UF,RJ
Cidade,DUQUE DE CAXIAS
Nome Posto,XEREM
Latitude,-22.550833333333333
Longitude,-43.30416666666667
Codigo,2243238
Qtd. Anos,18
Ano,Maxima
1976,87.8
1977,116
1978,143.6
1979,134.1
1980,88.7
1981,280.7
1982,92
1983,135
1984,80.8
1985,112.4
1986,81.6
1987,108.6
1988,136.9
1989,81.9
1990,59.4
1991,112.2
1992,205.4
1993,63.1
