UF,RJ
Cidade,CACHOEIRAS DE MACACU
Nome Posto,CACHOEIRAS DE MACACU 
Latitude,-22.479444444444443
Longitude,-42.657777777777774
Codigo,2242095
Qtd. Anos,20
Ano,Maxima
1976,85.8
1977,90.6
1978,104.2
1979,117.1
1980,133.1
1981,163.6
1982,90.5
1983,63.6
1984,88.3
1985,144.6
1986,117.6
1987,80.2
1988,93.2
1989,97.3
1990,105.6
1991,124.3
1992,97.6
1993,73.4
1994,125.4
1996,30
