UF,RJ
Cidade,ANGRA DOS REIS
Nome Posto,VILA PEREQUE
Latitude,-23.004722222222224
Longitude,-44.53638888888889
Codigo,2344019
Qtd. Anos,26
Ano,Maxima
1995,139.1
1996,171.3
1997,168.2
1998,194.8
1999,78.3
2000,102
2001,74.1
2002,202.6
2003,190.3
2004,109.4
2005,205.2
2006,92.6
2007,94
2008,280.3
2009,138.4
2010,140.8
2011,147.3
2012,55.9
2013,214
2014,60.2
2015,84.6
2016,160.9
2017,104.7
2018,200.1
2019,128.3
2020,126.4
