UF,RJ
Cidade,ANGRA DOS REIS
Nome Posto,ANGRA DOS REIS 
Latitude,-23
Longitude,-44.31666666666667
Codigo,2344013
Qtd. Anos,25
Ano,Maxima
1961,130.6
1962,111.3
1963,110.8
1964,128.8
1965,191.4
1966,101.1
1967,285.6
1968,164.5
1969,148.3
1970,81.8
1975,111.4
1976,89.2
1977,79.3
1978,82.1
1979,106.4
1980,103.3
1982,65.7
1983,90.4
1985,42.4
1986,155.8
1987,151.2
1988,150
1989,777.7
1990,149
1998,57.5
