UF,RJ
Cidade,RIO DE JANEIRO
Nome Posto,BANGU 
Latitude,-22.866666666666667
Longitude,-43.45
Codigo,2243141
Qtd. Anos,34
Ano,Maxima
1961,70
1962,97.4
1963,37.9
1964,79.9
1965,79
1966,149.2
1967,139
1968,95.8
1969,107.2
1970,46.3
1975,70.4
1976,43.6
1977,51.8
1978,10.1
1979,83
1980,70
1981,76
1982,108
1983,92.7
1984,50.7
1985,115
1986,71
1987,76.8
1988,184
1989,126
1990,80.2
1991,126
1992,135
1993,85
1994,138
1995,69.4
1996,151.6
1997,71.6
1998,93.2
