UF,RJ
Cidade,SAQUAREMA
Nome Posto,RIO MOLE
Latitude,-22.853055555555557
Longitude,-42.551944444444445
Codigo,2242101
Qtd. Anos,16
Ano,Maxima
1979,152.7
1980,55.4
1981,102.8
1982,164.7
1983,154.8
1984,59.8
1985,79.5
1986,78.8
1987,147.9
1988,140.9
1989,102.3
1990,202
1991,124.1
1992,72.6
1993,77.4
1994,97.2
