UF,RJ
Cidade,ITATIAIA
Nome Posto,UHE  FUNIL BARRAMENTO
Latitude,-22.531666666666666
Longitude,-44.57277777777778
Codigo,2244145
Qtd. Anos,22
Ano,Maxima
1989,777.7
1990,90.5
1991,107.5
1993,108
1994,101.7
1995,62.5
1996,80.9
1997,84.4
1998,68.2
1999,65.7
2000,146.6
2001,97.3
2002,101
2003,78.4
2004,67
2005,65.2
2006,44.5
2007,30.8
2008,137.5
2009,102.3
2010,97.4
2011,79.8
