UF,RJ
Cidade,MANGARATIBA
Nome Posto,IBICUI
Latitude,-22.961388888888887
Longitude,-44.03055555555555
Codigo,2244148
Qtd. Anos,32
Ano,Maxima
1989,160
1990,184.4
1991,61
1992,123
1993,63
1994,90.9
1995,135.4
1996,96
1997,51.9
1998,34.8
1999,88
2000,167.7
2001,126.1
2002,137.3
2003,158.8
2004,84.7
2005,147.3
2006,108.6
2007,152.7
2008,182.1
2009,132.5
2010,158.3
2011,165.8
2012,94.7
2013,206.7
2014,69.8
2015,149.2
2016,187.3
2017,114.6
2018,168.5
2019,193.7
2020,52
