UF,RJ
Cidade,RIO DE JANEIRO
Nome Posto,BENFICA - CCPL 
Latitude,-22.888055555555557
Longitude,-43.24888888888889
Codigo,2243092
Qtd. Anos,26
Ano,Maxima
1969,24.6
1970,51.9
1971,313.4
1972,47.3
1973,66.9
1974,74.6
1975,61.3
1976,101.4
1977,88.7
1978,46.6
1979,66.4
1980,70.8
1981,71.4
1982,100.4
1983,120.1
1984,44.4
1985,65.7
1986,94.4
1987,75.5
1988,121
1989,93.7
1990,98.8
1991,73.3
1992,175.8
1993,105.5
1994,96.2
