UF,RJ
Cidade,RIO DE JANEIRO
Nome Posto,REALENGO - 4DR 
Latitude,-22.865833333333335
Longitude,-43.42583333333333
Codigo,2243088
Qtd. Anos,30
Ano,Maxima
1965,52.1
1966,153.9
1967,134.3
1968,100.7
1969,101.7
1970,58.3
1971,191.7
1972,34.6
1973,65.4
1974,62.4
1975,88.6
1976,46.1
1977,71.4
1978,75
1979,68.6
1980,58.6
1981,88.8
1982,84.4
1983,78.7
1984,36.3
1985,72.2
1986,155.7
1987,90.2
1988,145.5
1989,115
1990,36
1991,126
1992,49.2
1993,64.6
1994,103.6
