UF,RJ
Cidade,MAGE
Nome Posto,QUIZANGA (P-43R)
Latitude,-22.52027777777778
Longitude,-42.830555555555556
Codigo,2242093
Qtd. Anos,19
Ano,Maxima
1976,102.1
1977,171
1978,134.1
1979,120.9
1980,64.8
1981,153.2
1982,104.3
1983,121
1984,75
1985,124.8
1986,70.5
1987,67.8
1988,159.2
1989,99.8
1990,107.9
1991,127.1
1992,84.3
1993,64.5
1994,75.2
