UF,RJ
Cidade,ITATIAIA
Nome Posto,PARQUE NACIONAL DE ITATIAIA
Latitude,-22.45
Longitude,-44.6
Codigo,2244144
Qtd. Anos,24
Ano,Maxima
1989,777.7
1990,122.7
1991,170
1993,121.7
1994,106
1995,57.2
1996,129
1997,94.6
1998,65
1999,138.2
2000,172
2001,114.2
2002,104.8
2003,62.2
2004,47.2
2005,68.8
2006,80.6
2007,76.8
2008,91.7
2009,73.3
2010,118.7
2011,74.8
2012,111.3
2013,143
