UF,RJ
Cidade,RIO DE JANEIRO
Nome Posto,ELETROBRAS
Latitude,-22.921666666666667
Longitude,-43.419999999999995
Codigo,2243083
Qtd. Anos,26
Ano,Maxima
1969,69.5
1970,62.6
1971,215.2
1972,78.8
1973,63.3
1974,96.4
1975,93.4
1976,65
1977,160.1
1978,104
1979,58.2
1980,56.7
1981,154.6
1982,63.1
1983,69.8
1984,93.4
1985,72.7
1986,108.5
1987,83.6
1988,125.6
1989,102.3
1990,102.3
1991,121.7
1992,113.7
1993,57.8
1994,115.2
