UF,RJ
Cidade,RIO BONITO
Nome Posto,TANGUA (P-41R)
Latitude,-22.708055555555553
Longitude,-42.70416666666667
Codigo,2242091
Qtd. Anos,19
Ano,Maxima
1976,70.8
1977,68.5
1978,95
1979,81.9
1980,65.2
1981,127.5
1982,53.1
1983,82.7
1984,83
1985,88.8
1986,66.7
1987,83.4
1988,74.6
1989,69.3
1990,110.8
1991,103.3
1992,91.8
1993,64
1994,70.2
