UF,RJ
Cidade,RIO DE JANEIRO
Nome Posto,CAMPO GRANDE - 7DR
Latitude,-22.91777777777778
Longitude,-43.54472222222222
Codigo,2243089
Qtd. Anos,31
Ano,Maxima
1965,94.8
1966,112
1967,155.7
1968,72.6
1969,99.2
1970,57.2
1971,219.2
1972,49.7
1973,98.3
1974,92.2
1975,93.4
1976,57.5
1977,56.2
1978,98.9
1979,118.1
1980,126.3
1981,98
1982,72.9
1983,120.1
1984,44.9
1985,278.4
1986,65.5
1987,101.6
1988,229.6
1989,67.5
1990,111.8
1991,72.7
1992,87.4
1993,62.6
1994,111.2
1995,41.6
