UF,RJ
Cidade,RIO DE JANEIRO
Nome Posto,CAPELA MAYRINK
Latitude,-22.95777777777778
Longitude,-43.27777777777778
Codigo,2243239
Qtd. Anos,20
Ano,Maxima
1976,104.8
1977,234.3
1978,106.7
1979,129
1980,123.9
1981,171.9
1982,108.5
1983,154
1984,75.4
1985,101.9
1986,132.8
1987,152.2
1988,177.6
1989,158.9
1990,246.4
1991,178.2
1992,155
1993,112.5
1994,148.2
1995,38
