UF,RJ
Cidade,MAGE
Nome Posto,ANDORINHAS 
Latitude,-22.543333333333337
Longitude,-43.06027777777778
Codigo,2243235
Qtd. Anos,19
Ano,Maxima
1976,100
1977,148.2
1978,122.6
1979,108.7
1980,99.9
1981,321.3
1982,143.9
1983,96.2
1984,86.2
1985,100.8
1986,116.7
1987,75.4
1988,222
1989,94.6
1990,170.8
1991,185.1
1992,144.8
1993,120
1994,143.8
