UF,MG
Cidade,SALINAS
Nome Posto,SALINAS
Latitude,-16.266666666666666
Longitude,-42.05
Codigo,1642019
Qtd. Anos,28
Ano,Maxima
1936,120
1937,102
1938,49
1939,52
1940,70
1941,72
1942,9.2
1943,16
1944,61
1945,55
1946,53.6
1947,79
1948,81.1
1949,84
1950,70.6
1951,60.2
1952,53.4
1953,53.6
1954,72
1961,79
1962,78.6
1963,56.8
1964,75.6
1965,47.1
1966,79
1967,50.4
1968,125.8
1969,70.8
