UF,MG
Cidade,FRANCISCO SA
Nome Posto,CATUNI
Latitude,-16.237222222222222
Longitude,-43.263888888888886
Codigo,1643036
Qtd. Anos,18
Ano,Maxima
2002,48.4
2003,50
2004,73.8
2005,110
2006,110
2007,60
2008,92
2009,105
2010,168.3
2011,59
2012,65.7
2013,108.9
2014,69
2015,62
2016,78.8
2017,95
2018,101
2019,50
